web-scraper-order,web-scraper-start-url,URL,URL-href,abstract,citations
"1707252381-80","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=38","EPRS is a critical mTORC1–S6K1 effector that influences adiposity in mice","https://www.nature.com/articles/nature21380","Metabolic pathways that contribute to adiposity and ageing are activated by the mammalian target of rapamycin complex 1 (mTORC1) and p70 ribosomal protein S6 kinase 1 (S6K1) axis1,2,3. However, known mTORC1–S6K1 targets do not account for observed loss-of-function phenotypes, suggesting that there are additional downstream effectors of this pathway4,5,6. Here we identify glutamyl-prolyl-tRNA synthetase (EPRS) as an mTORC1–S6K1 target that contributes to adiposity and ageing. Phosphorylation of EPRS at Ser999 by mTORC1–S6K1 induces its release from the aminoacyl tRNA multisynthetase complex, which is required for execution of noncanonical functions of EPRS beyond protein synthesis7,8. To investigate the physiological function of EPRS phosphorylation, we generated Eprs knock-in mice bearing phospho-deficient Ser999-to-Ala (S999A) and phospho-mimetic (S999D) mutations. Homozygous S999A mice exhibited low body weight, reduced adipose tissue mass, and increased lifespan, similar to S6K1-deficient mice9,10,11 and mice with adipocyte-specific deficiency of raptor, an mTORC1 constituent12. Substitution of the EprsS999D allele in S6K1-deficient mice normalized body mass and adiposity, indicating that EPRS phosphorylation mediates S6K1-dependent metabolic responses. In adipocytes, insulin stimulated S6K1-dependent EPRS phosphorylation and release from the multisynthetase complex. Interaction screening revealed that phospho-EPRS binds SLC27A1 (that is, fatty acid transport protein 1, FATP1)13,14,15, inducing its translocation to the plasma membrane and long-chain fatty acid uptake. Thus, EPRS and FATP1 are terminal mTORC1–S6K1 axis effectors that are critical for metabolic phenotypes.","98 Citations"
"1707252384-81","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=38","The genome of Chenopodium quinoa","https://www.nature.com/articles/nature21370","","454 Citations"
"1707252389-82","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","C. elegans neurons jettison protein aggregates and mitochondria under neurotoxic stress","https://www.nature.com/articles/nature21362","The toxicity of misfolded proteins and mitochondrial dysfunction are pivotal factors that promote age-associated functional neuronal decline and neurodegenerative disease1,2. Accordingly, neurons invest considerable cellular resources in chaperones, protein degradation, autophagy and mitophagy to maintain proteostasis and mitochondrial quality3,4. Complicating the challenges of neuroprotection, misfolded human disease proteins and mitochondria can move into neighbouring cells via unknown mechanisms, which may promote pathological spread5,6. Here we show that adult neurons from Caenorhabditis elegans extrude large (approximately 4 μm) membrane-surrounded vesicles called exophers that can contain protein aggregates and organelles. Inhibition of chaperone expression, autophagy or the proteasome, in addition to compromising mitochondrial quality, enhances the production of exophers. Proteotoxically stressed neurons that generate exophers subsequently function better than similarly stressed neurons that did not produce exophers. The extruded exopher transits through surrounding tissue in which some contents appear degraded, but some non-degradable materials can subsequently be found in more remote cells, suggesting secondary release. Our observations suggest that exopher-genesis is a potential response to rid cells of neurotoxic components when proteostasis and organelle function are challenged. We propose that exophers are components of a conserved mechanism that constitutes a fundamental, but formerly unrecognized, branch of neuronal proteostasis and mitochondrial quality control, which, when dysfunctional or diminished with age, might actively contribute to pathogenesis in human neurodegenerative disease and brain ageing.","230 Citations"
"1707252392-83","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Extrachromosomal oncogene amplification drives tumour evolution and genetic heterogeneity","https://www.nature.com/articles/nature21356","Human cells have twenty-three pairs of chromosomes. In cancer, however, genes can be amplified in chromosomes or in circular extrachromosomal DNA (ecDNA), although the frequency and functional importance of ecDNA are not understood1,2,3,4. We performed whole-genome sequencing, structural modelling and cytogenetic analyses of 17 different cancer types, including analysis of the structure and function of chromosomes during metaphase of 2,572 dividing cells, and developed a software package called ECdetect to conduct unbiased, integrated ecDNA detection and analysis. Here we show that ecDNA was found in nearly half of human cancers; its frequency varied by tumour type, but it was almost never found in normal cells. Driver oncogenes were amplified most commonly in ecDNA, thereby increasing transcript level. Mathematical modelling predicted that ecDNA amplification would increase oncogene copy number and intratumoural heterogeneity more effectively than chromosomal amplification. We validated these predictions by quantitative analyses of cancer samples. The results presented here suggest that ecDNA contributes to accelerated evolution in cancer.","383 Citations"
"1707252395-84","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Inhibition decorrelates visual feature representations in the inner retina","https://www.nature.com/articles/nature21394","","138 Citations"
"1707252398-85","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Photovoltage field-effect transistors","https://www.nature.com/articles/nature21050","The detection of infrared radiation enables night vision, health monitoring, optical communications and three-dimensional object recognition. Silicon is widely used in modern electronics, but its electronic bandgap prevents the detection of light at wavelengths longer than about 1,100 nanometres. It is therefore of interest to extend the performance of silicon photodetectors into the infrared spectrum, beyond the bandgap of silicon1,2. Here we demonstrate a photovoltage field-effect transistor that uses silicon for charge transport, but is also sensitive to infrared light owing to the use of a quantum dot light absorber. The photovoltage generated at the interface between the silicon and the quantum dot, combined with the high transconductance provided by the silicon device, leads to high gain (more than 104 electrons per photon at 1,500 nanometres), fast time response (less than 10 microseconds) and a widely tunable spectral response. Our photovoltage field-effect transistor has a responsivity that is five orders of magnitude higher at a wavelength of 1,500 nanometres than that of previous infrared-sensitized silicon detectors3. The sensitization is achieved using a room-temperature solution process and does not rely on traditional high-temperature epitaxial growth of semiconductors (such as is used for germanium and III–V semiconductors)4,5. Our results show that colloidal quantum dots can be used as an efficient platform for silicon-based infrared detection, competitive with state-of-the-art epitaxial semiconductors.","194 Citations"
"1707252401-86","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Recent increase in oceanic carbon uptake driven by weaker upper-ocean overturning","https://www.nature.com/articles/nature21068","The ocean is the largest sink for anthropogenic carbon dioxide (CO2), having absorbed roughly 40 per cent of CO2 emissions since the beginning of the industrial era1,2. Recent data show that oceanic CO2 uptake rates have been growing over the past decade3,4,5,6,7, reversing a trend of stagnant or declining carbon uptake during the 1990s8,9,10,11,12,13,14. Here we show that ocean circulation variability is the primary driver of these changes in oceanic CO2 uptake over the past several decades. We use a global inverse model to quantify the mean ocean circulation during the 1980s, 1990s and 2000s, and then estimate the impact of decadal circulation changes on the oceanic CO2 sink using a carbon cycling model. We find that during the 1990s an enhanced upper-ocean overturning circulation drove increased outgassing of natural CO2, thus weakening the global CO2 sink. This trend reversed during the 2000s as the overturning circulation weakened. Continued weakening of the upper-ocean overturning is likely to strengthen the CO2 sink in the near future by trapping natural CO2 in the deep ocean, but ultimately may limit oceanic uptake of anthropogenic CO2.","213 Citations"
"1707252416-87","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","An intermediate-mass black hole in the centre of the globular cluster 47 Tucanae","https://www.nature.com/articles/nature21361","Intermediate-mass black holes should help us to understand the evolutionary connection between stellar-mass and super-massive black holes1. However, the existence of intermediate-mass black holes is still uncertain, and their formation process is therefore unknown2. It has long been suspected that black holes with masses 100 to 10,000 times that of the Sun should form and reside in dense stellar systems3,4,5,6. Therefore, dedicated observational campaigns have targeted globular clusters for many decades, searching for signatures of these elusive objects. All candidate signatures appear radio-dim and do not have the X-ray to radio flux ratios required for accreting black holes7. Based on the lack of an electromagnetic counterpart, upper limits of 2,060 and 470 solar masses have been placed on the mass of a putative black hole in 47 Tucanae (NGC 104) from radio and X-ray observations, respectively8,9. Here we show there is evidence for a central black hole in 47 Tucanae with a mass of  solar masses when the dynamical state of the globular cluster is probed with pulsars. The existence of an intermediate-mass black hole in the centre of one of the densest clusters with no detectable electromagnetic counterpart suggests that the black hole is not accreting at a sufficient rate to make it electromagnetically bright and therefore, contrary to expectations, is gas-starved. This intermediate-mass black hole might be a member of an electromagnetically invisible population of black holes that grow into supermassive black holes in galaxies.","113 Citations"
"1707252418-88","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","m6A-dependent maternal mRNA clearance facilitates zebrafish maternal-to-zygotic transition","https://www.nature.com/articles/nature21355","The maternal-to-zygotic transition (MZT) is one of the most profound and tightly orchestrated processes during the early life of embryos, yet factors that shape the temporal pattern of vertebrate MZT are largely unknown. Here we show that over one-third of zebrafish maternal messenger RNAs (mRNAs) can be N6-methyladenosine (m6A) modified, and the clearance of these maternal mRNAs is facilitated by an m6A-binding protein, Ythdf2. Removal of Ythdf2 in zebrafish embryos decelerates the decay of m6A-modified maternal mRNAs and impedes zygotic genome activation. These embryos fail to initiate timely MZT, undergo cell-cycle pause, and remain developmentally delayed throughout larval life. Our study reveals m6A-dependent RNA decay as a previously unidentified maternally driven mechanism that regulates maternal mRNA clearance during zebrafish MZT, highlighting the critical role of m6A mRNA methylation in transcriptome switching and animal development.","373 Citations"
"1707252421-89","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Metabolic gatekeeper function of B-lymphoid transcription factors","https://www.nature.com/articles/nature21076","B-lymphoid transcription factors, such as PAX5 and IKZF1, are critical for early B-cell development1,2, yet lesions of the genes encoding these transcription factors occur in over 80% of cases of pre-B-cell acute lymphoblastic leukaemia (ALL)3,4. The importance of these lesions in ALL has, until now, remained unclear. Here, by combining studies using chromatin immunoprecipitation with sequencing and RNA sequencing, we identify a novel B-lymphoid program for transcriptional repression of glucose and energy supply. Our metabolic analyses revealed that PAX5 and IKZF1 enforce a state of chronic energy deprivation, resulting in constitutive activation of the energy-stress sensor AMPK5,6,7. Dominant-negative mutants of PAX5 and IKZF1, however, relieved this glucose and energy restriction. In a transgenic pre-B ALL mouse model, the heterozygous deletion of Pax5 increased glucose uptake and ATP levels by more than 25-fold. Reconstitution of PAX5 and IKZF1 in samples from patients with pre-B ALL restored a non-permissive state and induced energy crisis and cell death. A CRISPR/Cas9-based screen of PAX5 and IKZF1 transcriptional targets identified the products of NR3C1 (encoding the glucocorticoid receptor)8, TXNIP (encoding a glucose-feedback sensor)9 and CNR2 (encoding a cannabinoid receptor)10 as central effectors of B-lymphoid restriction of glucose and energy supply. Notably, transport-independent lipophilic methyl-conjugates of pyruvate and tricarboxylic acid cycle metabolites bypassed the gatekeeper function of PAX5 and IKZF1 and readily enabled leukaemic transformation. Conversely, pharmacological TXNIP and CNR2 agonists and a small-molecule AMPK inhibitor strongly synergized with glucocorticoids, identifying TXNIP, CNR2 and AMPK as potential therapeutic targets. Furthermore, our results provide a mechanistic explanation for the empirical finding that glucocorticoids are effective in the treatment of B-lymphoid but not myeloid malignancies. Thus, B-lymphoid transcription factors function as metabolic gatekeepers by limiting the amount of cellular ATP to levels that are insufficient for malignant transformation.","160 Citations"
"1707252424-90","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Static non-reciprocity in mechanical metamaterials","https://www.nature.com/articles/nature21044","Reciprocity is a general, fundamental principle governing various physical systems, which ensures that the transfer function—the transmission of a physical quantity, say light intensity—between any two points in space is identical, regardless of geometrical or material asymmetries. Breaking this transmission symmetry offers enhanced control over signal transport, isolation and source protection1,2,3,4,5,6. So far, devices that break reciprocity (and therefore show non-reciprocity) have been mostly considered in dynamic systems involving electromagnetic, acoustic and mechanical wave propagation associated with fields varying in space and time. Here we show that it is possible to break reciprocity in static systems, realizing mechanical metamaterials7,8,9,10,11,12,13,14,15,16 that exhibit vastly different output displacements under excitation from different sides, as well as one-way displacement amplification. This is achieved by combining large nonlinearities with suitable geometrical asymmetries and/or topological features. In addition to extending non-reciprocity and isolation to statics, our work sheds light on energy propagation in nonlinear materials with asymmetric crystalline structures and topological properties. We anticipate that breaking reciprocity will open avenues for energy absorption, conversion and harvesting, soft robotics, prosthetics and optomechanics.","230 Citations"
"1707252428-91","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","SZT2 dictates GATOR control of mTORC1 signalling","https://www.nature.com/articles/nature21378","Mechanistic target of rapamycin complex 1 (TORC1) integrates nutrient signals to control cell growth and organismal homeostasis across eukaryotes1,2,3,4. The evolutionarily conserved GATOR complex regulates mTORC1 signalling through Rag GTPases, and GATOR1 displays GTPase activating protein (GAP) activity for RAGA and RAGB (RAGA/B) and GATOR2 has been proposed to be an inhibitor of GATOR15,6. Furthermore, the metazoan-specific SESN proteins function as guanine nucleotide dissociation inhibitors (GDIs) for RAGA/B, and interact with GATOR2 with unknown effects7,8,9. Here we show that SZT2 (seizure threshold 2), a metazoan-specific protein mutated in epilepsy10,11,12,13, recruits a fraction of mammalian GATOR1 and GATOR2 to form a SZT2-orchestrated GATOR (SOG) complex with an essential role in GATOR- and SESN-dependent nutrient sensing and mTORC1 regulation. The interaction of SZT2 with GATOR1 and GATOR2 was synergistic, and an intact SOG complex was required for its localization at the lysosome. SZT2 deficiency resulted in constitutive mTORC1 signalling in cells under nutrient-deprived conditions and neonatal lethality in mice, which was associated with failure to inactivate mTORC1 during fasting. Hyperactivation of mTORC1 in SZT2-deficient cells could be partially corrected by overexpression of the GATOR1 component DEPDC5, and by the lysosome-targeted GATOR2 component WDR59 or lysosome-targeted SESN2. These findings demonstrate that SZT2 has a central role in dictating GATOR-dependent nutrient sensing by promoting lysosomal localization of SOG, and reveal an unexpected function of lysosome-located GATOR2 in suppressing mTORC1 signalling through SESN recruitment.","130 Citations"
"1707252431-92","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Sterile protection against human malaria by chemoattenuated PfSPZ vaccine","https://www.nature.com/articles/nature21060","A highly protective malaria vaccine would greatly facilitate the prevention and elimination of malaria and containment of drug-resistant parasites1. A high level (more than 90%) of protection against malaria in humans has previously been achieved only by immunization with radiation-attenuated Plasmodium falciparum (Pf) sporozoites (PfSPZ) inoculated by mosquitoes2,3,4; by intravenous injection of aseptic, purified, radiation-attenuated, cryopreserved PfSPZ (‘PfSPZ Vaccine’)5,6; or by infectious PfSPZ inoculated by mosquitoes to volunteers taking chloroquine7,8,9,10 or mefloquine11 (chemoprophylaxis with sporozoites). We assessed immunization by direct venous inoculation of aseptic, purified, cryopreserved, non-irradiated PfSPZ (‘PfSPZ Challenge’12,13) to malaria-naive, healthy adult volunteers taking chloroquine for antimalarial chemoprophylaxis (vaccine approach denoted as PfSPZ-CVac)14. Three doses of 5.12 × 104 PfSPZ of PfSPZ Challenge12,13 at 28-day intervals were well tolerated and safe, and prevented infection in 9 out of 9 (100%) volunteers who underwent controlled human malaria infection ten weeks after the last dose (group III). Protective efficacy was dependent on dose and regimen. Immunization with 3.2 × 103 (group I) or 1.28 × 104 (group II) PfSPZ protected 3 out of 9 (33%) or 6 out of 9 (67%) volunteers, respectively. Three doses of 5.12 × 104 PfSPZ at five-day intervals protected 5 out of 8 (63%) volunteers. The frequency of Pf-specific polyfunctional CD4 memory T cells was associated with protection. On a 7,455 peptide Pf proteome array, immune sera from at least 5 out of 9 group III vaccinees recognized each of 22 proteins. PfSPZ-CVac is a highly efficacious vaccine candidate; when we are able to optimize the immunization regimen (dose, interval between doses, and drug partner), this vaccine could be used for combination mass drug administration and a mass vaccination program approach to eliminate malaria from geographically defined areas.","286 Citations"
"1707252433-93","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Phosphatidylinositol 3-kinase δ blockade increases genomic instability in B cells","https://www.nature.com/articles/nature21406","Activation-induced cytidine deaminase (AID) is a B-cell-specific enzyme that targets immunoglobulin genes to initiate class switch recombination and somatic hypermutation1. In addition, through off-target activity, AID has a much broader effect on genomic instability by initiating oncogenic chromosomal translocations and mutations involved in the development and progression of lymphoma2. AID expression is tightly regulated in B cells and its overexpression leads to enhanced genomic instability and lymphoma formation3. The phosphatidylinositol 3-kinase δ (PI3Kδ) pathway regulates AID by suppressing its expression in B cells4. Drugs for leukaemia or lymphoma therapy such as idelalisib, duvelisib and ibrutinib block PI3Kδ activity directly or indirectly5,6,7,8, potentially affecting AID expression and, consequently, genomic stability in B cells. Here we show that treatment of primary mouse B cells with idelalisib or duvelisib, and to a lesser extent ibrutinib, enhanced the expression of AID and increased somatic hypermutation and chromosomal translocation frequency to the Igh locus and to several AID off-target sites. Both of these effects were completely abrogated in AID-deficient B cells. PI3Kδ inhibitors or ibrutinib increased the formation of AID-dependent tumours in pristane-treated mice. Consistently, PI3Kδ inhibitors enhanced AID expression and translocation frequency to IGH and AID off-target sites in human chronic lymphocytic leukaemia and mantle cell lymphoma cell lines, and patients treated with idelalisib, but not ibrutinib, showed increased somatic hypermutation in AID off-targets. In summary, we show that PI3Kδ or Bruton’s tyrosine kinase inhibitors increase genomic instability in normal and neoplastic B cells by an AID-dependent mechanism. This effect should be carefully considered, as such inhibitors can be administered to patients for years.","98 Citations"
"1707252436-94","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Untimely expression of gametogenic genes in vegetative cells causes uniparental disomy","https://www.nature.com/articles/nature21372","Uniparental disomy (UPD), in which an individual contains a pair of homologous chromosomes originating from only one parent, is a frequent phenomenon that is linked to congenital disorders and various cancers1,2. UPD is thought to result mostly from pre- or post-zygotic chromosome missegregation2. However, the factors that drive UPD remain unknown. Here we use the fission yeast Schizosaccharomyces pombe as a model to investigate UPD, and show that defects in the RNA interference (RNAi) machinery or in the YTH domain-containing RNA elimination factor Mmi1 cause high levels of UPD in vegetative diploid cells. This phenomenon is not due to defects in heterochromatin assembly at centromeres. Notably, in cells lacking RNAi components or Mmi1, UPD is associated with the untimely expression of gametogenic genes. Deletion of the upregulated gene encoding the meiotic cohesin Rec8 or the cyclin Crs1 suppresses UPD in both RNAi and mmi1 mutants. Moreover, overexpression of Rec8 is sufficient to trigger UPD in wild-type cells. Rec8 expressed in vegetative cells localizes to chromosomal arms and to the centromere core, where it is required for localization of the cohesin subunit Psc3. The centromeric localization of Rec8 and Psc3 promotes UPD by uniquely affecting chromosome segregation, causing a reductional segregation of one homologue. Together, these findings establish the untimely vegetative expression of gametogenic genes as a causative factor of UPD, and provide a solid foundation for understanding this phenomenon, which is linked to diverse human diseases.","28 Citations"
"1707252439-95","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","KICSTOR recruits GATOR1 to the lysosome and is necessary for nutrients to regulate mTORC1","https://www.nature.com/articles/nature21423","The mechanistic target of rapamycin complex 1 (mTORC1) is a central regulator of cell growth that responds to diverse environmental signals and is deregulated in many human diseases, including cancer and epilepsy1,2,3. Amino acids are a key input to this system, and act through the Rag GTPases to promote the translocation of mTORC1 to the lysosomal surface, its site of activation4. Multiple protein complexes regulate the Rag GTPases in response to amino acids, including GATOR1, a GTPase activating protein for RAGA, and GATOR2, a positive regulator of unknown molecular function. Here we identify a protein complex (KICSTOR) that is composed of four proteins, KPTN, ITFG2, C12orf66 and SZT2, and that is required for amino acid or glucose deprivation to inhibit mTORC1 in cultured human cells. In mice that lack SZT2, mTORC1 signalling is increased in several tissues, including in neurons in the brain. KICSTOR localizes to lysosomes; binds and recruits GATOR1, but not GATOR2, to the lysosomal surface; and is necessary for the interaction of GATOR1 with its substrates, the Rag GTPases, and with GATOR2. Notably, several KICSTOR components are mutated in neurological diseases associated with mutations that lead to hyperactive mTORC1 signalling5,6,7,8,9,10. Thus, KICSTOR is a lysosome-associated negative regulator of mTORC1 signalling, which, like GATOR1, is mutated in human disease11,12.","203 Citations"
"1707252442-96","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Whole-genome landscape of pancreatic neuroendocrine tumours","https://www.nature.com/articles/nature21063","","611 Citations"
"1707252445-97","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Mechanical stretch triggers rapid epithelial cell division through Piezo1","https://www.nature.com/articles/nature21407","Despite acting as a barrier for the organs they encase, epithelial cells turn over at some of the fastest rates in the body. However, epithelial cell division must be tightly linked to cell death to preserve barrier function and prevent tumour formation. How does the number of dying cells match those dividing to maintain constant numbers? When epithelial cells become too crowded, they activate the stretch-activated channel Piezo1 to trigger extrusion of cells that later die1. However, it is unclear how epithelial cell division is controlled to balance cell death at the steady state. Here we show that mammalian epithelial cell division occurs in regions of low cell density where cells are stretched. By experimentally stretching epithelia, we find that mechanical stretch itself rapidly stimulates cell division through activation of the Piezo1 channel. To stimulate cell division, stretch triggers cells that are paused in early G2 phase to activate calcium-dependent phosphorylation of ERK1/2, thereby activating the cyclin B transcription that is necessary to drive cells into mitosis. Although both epithelial cell division and cell extrusion require Piezo1 at the steady state, the type of mechanical force controls the outcome: stretch induces cell division, whereas crowding induces extrusion. How Piezo1-dependent calcium transients activate two opposing processes may depend on where and how Piezo1 is activated, as it accumulates in different subcellular sites with increasing cell density. In sparse epithelial regions in which cells divide, Piezo1 localizes to the plasma membrane and cytoplasm, whereas in dense regions in which cells extrude, it forms large cytoplasmic aggregates. Because Piezo1 senses both mechanical crowding and stretch, it may act as a homeostatic sensor to control epithelial cell numbers, triggering extrusion and apoptosis in crowded regions and cell division in sparse regions.","442 Citations"
"1707252448-98","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Arrays of horizontal carbon nanotubes of controlled chirality grown using designed catalysts","https://www.nature.com/articles/nature21051","The semiconductor industry is increasingly of the view that Moore’s law—which predicts the biennial doubling of the number of transistors per microprocessor chip—is nearing its end1. Consequently, the pursuit of alternative semiconducting materials for nanoelectronic devices, including single-walled carbon nanotubes (SWNTs), continues2,3,4. Arrays of horizontal nanotubes are particularly appealing for technological applications because they optimize current output. However, the direct growth of horizontal SWNT arrays with controlled chirality, that would enable the arrays to be adapted for a wider range of applications and ensure the uniformity of the fabricated devices, has not yet been achieved. Here we show that horizontal SWNT arrays with predicted chirality can be grown from the surfaces of solid carbide catalysts by controlling the symmetries of the active catalyst surface. We obtained horizontally aligned metallic SWNT arrays with an average density of more than 20 tubes per micrometre in which 90 per cent of the tubes had chiral indices of (12, 6), and semiconducting SWNT arrays with an average density of more than 10 tubes per micrometre in which 80 per cent of the nanotubes had chiral indices of (8, 4). The nanotubes were grown using uniform size Mo2C and WC solid catalysts. Thermodynamically, the SWNT was selectively nucleated by matching its structural symmetry and diameter with those of the catalyst. We grew nanotubes with chiral indices of (2m, m) (where m is a positive integer), the yield of which could be increased by raising the concentration of carbon to maximize the kinetic growth rate in the chemical vapour deposition process. Compared to previously reported methods, such as cloning5,6, seeding7,8 and specific-structure-matching growth9,10,11, our strategy of controlling the thermodynamics and kinetics offers more degrees of freedom, enabling the chirality of as-grown SWNTs in an array to be tuned, and can also be used to predict the growth conditions required to achieve the desired chiralities.","306 Citations"
"1707252451-99","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Decline in global oceanic oxygen content during the past five decades","https://www.nature.com/articles/nature21399","Ocean models predict a decline in the dissolved oxygen inventory of the global ocean of one to seven per cent by the year 2100, caused by a combination of a warming-induced decline in oxygen solubility and reduced ventilation of the deep ocean1,2. It is thought that such a decline in the oceanic oxygen content could affect ocean nutrient cycles and the marine habitat, with potentially detrimental consequences for fisheries and coastal economies3,4,5,6. Regional observational data indicate a continuous decrease in oceanic dissolved oxygen concentrations in most regions of the global ocean1,7,8,9,10, with an increase reported in a few limited areas, varying by study1,10. Prior work attempting to resolve variations in dissolved oxygen concentrations at the global scale reported a global oxygen loss of 550 ± 130 teramoles (1012 mol) per decade between 100 and 1,000 metres depth based on a comparison of data from the 1970s and 1990s10. Here we provide a quantitative assessment of the entire ocean oxygen inventory by analysing dissolved oxygen and supporting data for the complete oceanic water column over the past 50 years. We find that the global oceanic oxygen content of 227.4 ± 1.1 petamoles (1015 mol) has decreased by more than two per cent (4.8 ± 2.1 petamoles) since 1960, with large variations in oxygen loss in different ocean basins and at different depths. We suggest that changes in the upper water column are mostly due to a warming-induced decrease in solubility and biological consumption. Changes in the deeper ocean may have their origin in basin-scale multi-decadal variability, oceanic overturning slow-down and a potential increase in biological consumption11,12.","729 Citations"
"1707252454-100","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Early brain development in infants at high risk for autism spectrum disorder","https://www.nature.com/articles/nature21369","Brain enlargement has been observed in children with autism spectrum disorder (ASD), but the timing of this phenomenon, and the relationship between ASD and the appearance of behavioural symptoms, are unknown. Retrospective head circumference and longitudinal brain volume studies of two-year olds followed up at four years of age have provided evidence that increased brain volume may emerge early in development1,2. Studies of infants at high familial risk of autism can provide insight into the early development of autism and have shown that characteristic social deficits in ASD emerge during the latter part of the first and in the second year of life3,4. These observations suggest that prospective brain-imaging studies of infants at high familial risk of ASD might identify early postnatal changes in brain volume that occur before an ASD diagnosis. In this prospective neuroimaging study of 106 infants at high familial risk of ASD and 42 low-risk infants, we show that hyperexpansion of the cortical surface area between 6 and 12 months of age precedes brain volume overgrowth observed between 12 and 24 months in 15 high-risk infants who were diagnosed with autism at 24 months. Brain volume overgrowth was linked to the emergence and severity of autistic social deficits. A deep-learning algorithm that primarily uses surface area information from magnetic resonance imaging of the brain of 6–12-month-old individuals predicted the diagnosis of autism in individual high-risk children at 24 months (with a positive predictive value of 81% and a sensitivity of 88%). These findings demonstrate that early brain changes occur during the period in which autistic behaviours are first emerging.","664 Citations"
"1707252457-101","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=37","Stable colloids in molten inorganic salts","https://www.nature.com/articles/nature21041","A colloidal solution is a homogeneous dispersion of particles or droplets of one phase (solute) in a second, typically liquid, phase (solvent). Colloids are ubiquitous in biological, chemical and technological processes1,2, homogenizing highly dissimilar constituents. To stabilize a colloidal system against coalescence and aggregation, the surface of each solute particle is engineered to impose repulsive forces strong enough to overpower van der Waals attraction and keep the particles separated from each other2. Electrostatic stabilization3,4 of charged solutes works well in solvents with high dielectric constants, such as water (dielectric constant of 80). In contrast, colloidal stabilization in solvents with low polarity, such as hexane (dielectric constant of about 2), can be achieved by decorating the surface of each particle of the solute with molecules (surfactants) containing flexible, brush-like chains2,5. Here we report a class of colloidal systems in which solute particles (including metals, semiconductors and magnetic materials) form stable colloids in various molten inorganic salts. The stability of such colloids cannot be explained by traditional electrostatic and steric mechanisms. Screening of many solute–solvent combinations shows that colloidal stability can be traced to the strength of chemical bonding at the solute–solvent interface. Theoretical analysis and molecular dynamics modelling suggest that a layer of surface-bound solvent ions produces long-ranged charge-density oscillations in the molten salt around solute particles, preventing their aggregation. Colloids composed of inorganic particles in inorganic melts offer opportunities for introducing colloidal techniques to solid-state science and engineering applications.","145 Citations"
"1707252462-102","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2017&page=36","Heinrich events triggered by ocean forcing and modulated by isostatic adjustment","https://www.nature.com/articles/nature21069","During the last glacial period, the Laurentide Ice Sheet sporadically discharged huge numbers of icebergs through the Hudson Strait into the North Atlantic Ocean, leaving behind distinct layers of ice-rafted debris in the ocean sediments1,2,3. Perplexingly, these massive discharge events—Heinrich events—occurred during the cold portion of millennial-scale climate oscillations called Dansgaard–Oeschger cycles2,4. This is in contrast to the expectation that ice sheets expand in colder climates and shrink in warmer climates. Here we use an ice sheet model to show that the magnitude and timing of Heinrich events can be explained by the same processes that drive the retreat of modern marine-terminating glaciers. In our model, subsurface ocean warming associated with variations in the overturning circulation increases underwater melt along the calving face, triggering rapid margin retreat and increased iceberg discharge. On millennial timescales, isostatic adjustment causes the bed to uplift, isolating the terminus from subsurface warming and allowing the ice sheet to advance again until, at its most advanced position, it is poised for another Heinrich event. This mechanism not only explains the timing and magnitude of observed Heinrich events, but also suggests that ice sheets in contact with warming oceans may be vulnerable to catastrophic collapse even with little atmospheric warming.","88 Citations"
