web-scraper-order,web-scraper-start-url,URL,URL-href,abstract,citations
"1707248364-360","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","Self-organization of a human organizer by combined Wnt and Nodal signalling","https://www.nature.com/articles/s41586-018-0150-y","In amniotes, the development of the primitive streak and its accompanying ‘organizer’ define the first stages of gastrulation. Although these structures have been characterized in detail in model organisms, the human primitive streak and organizer remain a mystery. When stimulated with BMP4, micropatterned colonies of human embryonic stem cells self-organize to generate early embryonic germ layers1. Here we show that, in the same type of colonies, Wnt signalling is sufficient to induce a primitive streak, and stimulation with Wnt and Activin is sufficient to induce an organizer, as characterized by embryo-like sharp boundary formation, markers of epithelial-to-mesenchymal transition and expression of the organizer-specific transcription factor GSC. Moreover, when grafted into chick embryos, human stem cell colonies treated with Wnt and Activin induce and contribute autonomously to a secondary axis while inducing a neural fate in the host. This fulfils the most stringent functional criteria for an organizer, and its discovery represents a milestone in human embryology.","163 Citations"
"1707248369-361","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","Rapid recovery of life at ground zero of the end-Cretaceous mass extinction","https://www.nature.com/articles/s41586-018-0163-6","The Cretaceous/Palaeogene mass extinction eradicated 76% of species on Earth1,2. It was caused by the impact of an asteroid3,4 on the Yucatán carbonate platform in the southern Gulf of Mexico 66 million years ago5, forming the Chicxulub impact crater6,7. After the mass extinction, the recovery of the global marine ecosystem—measured as primary productivity—was geographically heterogeneous8; export production in the Gulf of Mexico and North Atlantic–western Tethys was slower than in most other regions8,9,10,11, taking 300 thousand years (kyr) to return to levels similar to those of the Late Cretaceous period. Delayed recovery of marine productivity closer to the crater implies an impact-related environmental control, such as toxic metal poisoning12, on recovery times. If no such geographic pattern exists, the best explanation for the observed heterogeneity is a combination of ecological factors—trophic interactions13, species incumbency and competitive exclusion by opportunists14—and ‘chance’8,15,16. The question of whether the post-impact recovery of marine productivity was delayed closer to the crater has a bearing on the predictability of future patterns of recovery in anthropogenically perturbed ecosystems. If there is a relationship between the distance from the impact and the recovery of marine productivity, we would expect recovery rates to be slowest in the crater itself. Here we present a record of foraminifera, calcareous nannoplankton, trace fossils and elemental abundance data from within the Chicxulub crater, dated to approximately the first 200 kyr of the Palaeocene. We show that life reappeared in the basin just years after the impact and a high-productivity ecosystem was established within 30 kyr, which indicates that proximity to the impact did not delay recovery and that there was therefore no impact-related environmental control on recovery. Ecological processes probably controlled the recovery of productivity after the Cretaceous/Palaeogene mass extinction and are therefore likely to be important for the response of the ocean ecosystem to other rapid extinction events.","94 Citations"
"1707248373-362","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","Molecular tuning of electroreception in sharks and skates","https://www.nature.com/articles/s41586-018-0160-9","Ancient cartilaginous vertebrates, such as sharks, skates and rays, possess specialized electrosensory organs that detect weak electric fields and relay this information to the central nervous system1,2,3,4. Sharks exploit this sensory modality for predation, whereas skates may also use it to detect signals from conspecifics5. Here we analyse shark and skate electrosensory cells to determine whether discrete physiological properties could contribute to behaviourally relevant sensory tuning. We show that sharks and skates use a similar low threshold voltage-gated calcium channel to initiate cellular activity but use distinct potassium channels to modulate this activity. Electrosensory cells from sharks express specially adapted voltage-gated potassium channels that support large, repetitive membrane voltage spikes capable of driving near-maximal vesicular release from elaborate ribbon synapses. By contrast, skates use a calcium-activated potassium channel to produce small, tunable membrane voltage oscillations that elicit stimulus-dependent vesicular release. We propose that these sensory adaptations support amplified indiscriminate signal detection in sharks compared with selective frequency detection in skates, potentially reflecting the electroreceptive requirements of these elasmobranch species. Our findings demonstrate how sensory systems adapt to suit the lifestyle or environmental niche of an animal through discrete molecular and biophysical modifications.","30 Citations"
"1707248377-363","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","The coding of valence and identity in the mammalian taste system","https://www.nature.com/articles/s41586-018-0165-4","The ability of the taste system to identify a tastant (what it tastes like) enables animals to recognize and discriminate between the different basic taste qualities1,2. The valence of a tastant (whether it is appetitive or aversive) specifies its hedonic value and elicits the execution of selective behaviours. Here we examine how sweet and bitter are afforded valence versus identity in mice. We show that neurons in the sweet-responsive and bitter-responsive cortex project to topographically distinct areas of the amygdala, with strong segregation of neural projections conveying appetitive versus aversive taste signals. By manipulating selective taste inputs to the amygdala, we show that it is possible to impose positive or negative valence on a neutral water stimulus, and even to reverse the hedonic value of a sweet or bitter tastant. Remarkably, mice with silenced neurons in the amygdala no longer exhibit behaviour that reflects the valence associated with direct stimulation of the taste cortex, or with delivery of sweet and bitter chemicals. Nonetheless, these mice can still identify and discriminate between tastants, just as wild-type controls do. These results help to explain how the taste system generates stereotypic and predetermined attractive and aversive taste behaviours, and support the existence of distinct neural substrates for the discrimination of taste identity and the assignment of valence.","119 Citations"
"1707248381-364","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","Hippo/Mst signalling couples metabolic state and immune function of CD8α+ dendritic cells","https://www.nature.com/articles/s41586-018-0177-0","Dendritic cells orchestrate the crosstalk between innate and adaptive immunity. CD8α+ dendritic cells present antigens to CD8+ T cells and elicit cytotoxic T cell responses to viruses, bacteria and tumours1. Although lineage-specific transcriptional regulators of CD8α+ dendritic cell development have been identified2, the molecular pathways that selectively orchestrate CD8α+ dendritic cell function remain elusive. Moreover, metabolic reprogramming is important for dendritic cell development and activation3,4, but metabolic dependence and regulation of dendritic cell subsets are largely uncharacterized. Here we use a data-driven systems biology algorithm (NetBID) to identify a role of the Hippo pathway kinases Mst1 and Mst2 (Mst1/2) in selectively programming CD8α+ dendritic cell function and metabolism. Our NetBID analysis reveals a marked enrichment of the activities of Hippo pathway kinases in CD8α+ dendritic cells relative to CD8α− dendritic cells. Dendritic cell-specific deletion of Mst1/2—but not Lats1 and Lats2 (Lats1/2) or Yap and Taz (Yap/Taz), which mediate canonical Hippo signalling—disrupts homeostasis and function of CD8+ T cells and anti-tumour immunity. Mst1/2-deficient CD8α+ dendritic cells are impaired in presentation of extracellular proteins and cognate peptides to prime CD8+ T cells, while CD8α− dendritic cells that lack Mst1/2 have largely normal function. Mechanistically, compared to CD8α− dendritic cells, CD8α+ dendritic cells exhibit much stronger oxidative metabolism and critically depend on Mst1/2 signalling to maintain bioenergetic activities and mitochondrial dynamics for their functional capacities. Further, selective expression of IL-12 by CD8α+ dendritic cells depends on Mst1/2 and the crosstalk with non-canonical NF-κB signalling. Our findings identify Mst1/2 as selective drivers of CD8α+ dendritic cell function by integrating metabolic activity and cytokine signalling, and highlight that the interplay between immune signalling and metabolic reprogramming underlies the unique functions of dendritic cell subsets.","123 Citations"
"1707248385-365","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","Pyramidal cell regulation of interneuron survival sculpts cortical networks","https://www.nature.com/articles/s41586-018-0139-6","Complex neuronal circuitries such as those found in the mammalian cerebral cortex have evolved as balanced networks of excitatory and inhibitory neurons. Although the establishment of appropriate numbers of these cells is essential for brain function and behaviour, our understanding of this fundamental process is limited. Here we show that the survival of interneurons in mice depends on the activity of pyramidal cells in a critical window of postnatal development, during which excitatory synaptic input to individual interneurons predicts their survival or death. Pyramidal cells regulate interneuron survival through the negative modulation of PTEN signalling, which effectively drives interneuron cell death during this period. Our findings indicate that activity-dependent mechanisms dynamically adjust the number of inhibitory cells in nascent local cortical circuits, ultimately establishing the appropriate proportions of excitatory and inhibitory neurons in the cerebral cortex.","148 Citations"
"1707248388-366","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","Disruption of the beclin 1–BCL2 autophagy regulatory complex promotes longevity in mice","https://www.nature.com/articles/s41586-018-0162-7","Autophagy increases the lifespan of model organisms; however, its role in promoting mammalian longevity is less well-established1,2. Here we report lifespan and healthspan extension in a mouse model with increased basal autophagy. To determine the effects of constitutively increased autophagy on mammalian health, we generated targeted mutant mice with a Phe121Ala mutation in beclin 1 (Becn1F121A/F121A) that decreases its interaction with the negative regulator BCL2. We demonstrate that the interaction between beclin 1 and BCL2 is disrupted in several tissues in Becn1F121A/F121A knock-in mice in association with higher levels of basal autophagic flux. Compared to wild-type littermates, the lifespan of both male and female knock-in mice is significantly increased. The healthspan of the knock-in mice also improves, as phenotypes such as age-related renal and cardiac pathological changes and spontaneous tumorigenesis are diminished. Moreover, mice deficient in the anti-ageing protein klotho3 have increased beclin 1 and BCL2 interaction and decreased autophagy. These phenotypes, along with premature lethality and infertility, are rescued by the beclin 1(F121A) mutation. Together, our data demonstrate that disruption of the beclin 1–BCL2 complex is an effective mechanism to increase autophagy, prevent premature ageing, improve healthspan and promote longevity in mammals.","413 Citations"
"1707248392-367","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","Phase-separation mechanism for C-terminal hyperphosphorylation of RNA polymerase II","https://www.nature.com/articles/s41586-018-0174-3","Hyperphosphorylation of the C-terminal domain (CTD) of the RPB1 subunit of human RNA polymerase (Pol) II is essential for transcriptional elongation and mRNA processing1,2,3. The CTD contains 52 heptapeptide repeats of the consensus sequence YSPTSPS. The highly repetitive nature and abundant possible phosphorylation sites of the CTD exert special constraints on the kinases that catalyse its hyperphosphorylation. Positive transcription elongation factor b (P-TEFb)—which consists of CDK9 and cyclin T1—is known to hyperphosphorylate the CTD and negative elongation factors to stimulate Pol II elongation1,4,5. The sequence determinant on P-TEFb that facilitates this action is currently unknown. Here we identify a histidine-rich domain in cyclin T1 that promotes the hyperphosphorylation of the CTD and stimulation of transcription by CDK9. The histidine-rich domain markedly enhances the binding of P-TEFb to the CTD and functional engagement with target genes in cells. In addition to cyclin T1, at least one other kinase—DYRK1A6—also uses a histidine-rich domain to target and hyperphosphorylate the CTD. As a low-complexity domain, the histidine-rich domain also promotes the formation of phase-separated liquid droplets in vitro, and the localization of P-TEFb to nuclear speckles that display dynamic liquid properties and are sensitive to the disruption of weak hydrophobic interactions. The CTD—which in isolation does not phase separate, despite being a low-complexity domain—is trapped within the cyclin T1 droplets, and this process is enhanced upon pre-phosphorylation by CDK7 of transcription initiation factor TFIIH1,2,3. By using multivalent interactions to create a phase-separated functional compartment, the histidine-rich domain in kinases targets the CTD into this environment to ensure hyperphosphorylation and efficient elongation of Pol II.","344 Citations"
"1707248397-368","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","A small amount of mini-charged dark matter could cool the baryons in the early Universe","https://www.nature.com/articles/s41586-018-0151-x","The dynamics of our Universe is strongly influenced by pervasive—albeit elusive—dark matter, with a total mass about five times the mass of all the baryons1,2. Despite this, its origin and composition remain a mystery. All evidence for dark matter relies on its gravitational pull on baryons, and thus such evidence does not require any non-gravitational coupling between baryons and dark matter. Nonetheless, some small coupling would explain the comparable cosmic abundances of dark matter and baryons3, as well as solving structure-formation puzzles in the pure cold-dark-matter models4. A vast array of observations has been unable to find conclusive evidence for any non-gravitational interactions of baryons with dark matter5,6,7,8,9. Recent observations by the EDGES collaboration, however, suggest that during the cosmic dawn, roughly 200 million years after the Big Bang, the baryonic temperature was half of its expected value10. This observation is difficult to reconcile with the standard cosmological model but could be explained if baryons are cooled down by interactions with dark matter, as expected if their interaction rate grows steeply at low velocities11. Here we report that if a small fraction—less than one per cent—of the dark matter has a mini-charge, a million times smaller than the charge on the electron, and a mass in the range of 1–100 times the electron mass, then the data10 from the EDGES experiment can be explained while remaining consistent with all other observations. We also show that the entirety of the dark matter cannot have a mini-charge.","196 Citations"
"1707248402-369","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","Simulating the vibrational quantum dynamics of molecules using photonics","https://www.nature.com/articles/s41586-018-0152-9","Advances in control techniques for vibrational quantum states in molecules present new challenges for modelling such systems, which could be amenable to quantum simulation methods. Here, by exploiting a natural mapping between vibrations in molecules and photons in waveguides, we demonstrate a reprogrammable photonic chip as a versatile simulation platform for a range of quantum dynamic behaviour in different molecules. We begin by simulating the time evolution of vibrational excitations in the harmonic approximation for several four-atom molecules, including H2CS, SO3, HNCO, HFHF, N4 and P4. We then simulate coherent and dephased energy transport in the simplest model of the peptide bond in proteins—N-methylacetamide—and simulate thermal relaxation and the effect of anharmonicities in H2O. Finally, we use multi-photon statistics with a feedback control algorithm to iteratively identify quantum states that increase a particular dissociation pathway of NH3. These methods point to powerful new simulation tools for molecular quantum dynamics and the field of femtochemistry.","153 Citations"
"1707248407-370","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","Potential enthalpic energy of water in oils exploited to control supramolecular structure","https://www.nature.com/articles/s41586-018-0169-0","Water directs the self-assembly of both natural1,2 and synthetic3,4,5,6,7,8,9 molecules to form precise yet dynamic structures. Nevertheless, our molecular understanding of the role of water in such systems is incomplete, which represents a fundamental constraint in the development of supramolecular materials for use in biomaterials, nanoelectronics and catalysis10. In particular, despite the widespread use of alkanes as solvents in supramolecular chemistry11,12, the role of water in the formation of aggregates in oils is not clear, probably because water is only sparingly miscible in these solvents—typical alkanes contain less than 0.01 per cent water by weight at room temperature13. A notable and unused feature of this water is that it is essentially monomeric14. It has been determined previously15 that the free energy cost of forming a cavity in alkanes that is large enough for a water molecule is only just compensated by its interaction with the interior of the cavity; this cost is therefore too high to accommodate clusters of water. As such, water molecules in alkanes possess potential enthalpic energy in the form of unrealized hydrogen bonds. Here we report that this energy is a thermodynamic driving force for water molecules to interact with co-dissolved hydrogen-bond-based aggregates in oils. By using a combination of spectroscopic, calorimetric, light-scattering and theoretical techniques, we demonstrate that this interaction can be exploited to modulate the structure of one-dimensional supramolecular polymers.","114 Citations"
"1707248412-371","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=28","A per-cent-level determination of the nucleon axial coupling from quantum chromodynamics","https://www.nature.com/articles/s41586-018-0161-8","The axial coupling of the nucleon, gA, is the strength of its coupling to the weak axial current of the standard model of particle physics, in much the same way as the electric charge is the strength of the coupling to the electromagnetic current. This axial coupling dictates the rate at which neutrons decay to protons, the strength of the attractive long-range force between nucleons and other features of nuclear physics. Precision tests of the standard model in nuclear environments require a quantitative understanding of  nuclear physics that is rooted in quantum chromodynamics, a pillar of the standard model. The importance of gA makes it a benchmark quantity to determine theoretically—a difficult task because quantum chromodynamics is non-perturbative, precluding known analytical methods. Lattice quantum chromodynamics provides a rigorous, non-perturbative definition of quantum chromodynamics that can be implemented numerically. It has been estimated that a precision of two per cent would be possible by 2020 if two challenges are overcome1,2: contamination of gA from excited states must be controlled in the calculations and statistical precision must be improved markedly2,3,4,5,6,7,8,9,10. Here we use an unconventional method11 inspired by the Feynman–Hellmann theorem that overcomes these challenges. We calculate a gA value of 1.271 ± 0.013, which has a precision of about one per cent.","136 Citations"
"1707248420-372","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","Disruption of TET2 promotes the therapeutic efficacy of CD19-targeted T cells","https://www.nature.com/articles/s41586-018-0178-z","Cancer immunotherapy based on genetically redirecting T cells has been used successfully to treat B cell malignancies1,2,3. In this strategy, the T cell genome is modified by integration of viral vectors or transposons encoding chimaeric antigen receptors (CARs) that direct tumour cell killing. However, this approach is often limited by the extent of expansion and persistence of CAR T cells4,5. Here we report mechanistic insights from studies of a patient with chronic lymphocytic leukaemia treated with CAR T cells targeting the CD19 protein. Following infusion of CAR T cells, anti-tumour activity was evident in the peripheral blood, lymph nodes and bone marrow; this activity was accompanied by complete remission. Unexpectedly, at the peak of the response, 94% of CAR T cells originated from a single clone in which lentiviral vector-mediated insertion of the CAR transgene disrupted the methylcytosine dioxygenase TET2 gene. Further analysis revealed a hypomorphic mutation in this patient’s second TET2 allele. TET2-disrupted CAR T cells exhibited an epigenetic profile consistent with altered T cell differentiation and, at the peak of expansion, displayed a central memory phenotype. Experimental knockdown of TET2 recapitulated the potency-enhancing effect of TET2 dysfunction in this patient’s CAR T cells. These findings suggest that the progeny of a single CAR T cell induced leukaemia remission and that TET2 modification may be useful for improving immunotherapies.","512 Citations"
"1707248435-373","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","The origin of squamates revealed by a Middle Triassic lizard from the Italian Alps","https://www.nature.com/articles/s41586-018-0093-3","Modern squamates (lizards, snakes and amphisbaenians) are the world’s most diverse group of tetrapods along with birds1 and have a long evolutionary history, with the oldest known fossils dating from the Middle Jurassic period—168 million years ago2,3,4. The evolutionary origin of squamates is contentious because of several issues: (1) a fossil gap of approximately 70 million years exists between the oldest known fossils and their estimated origin5,6,7; (2) limited sampling of squamates in reptile phylogenies; and (3) conflicts between morphological and molecular hypotheses regarding the origin of crown squamates6,8,9. Here we shed light on these problems by using high-resolution microfocus X-ray computed tomography data from the articulated fossil reptile Megachirella wachtleri (Middle Triassic period, Italian Alps10). We also present a phylogenetic dataset, combining fossils and extant taxa, and morphological and molecular data. We analysed this dataset under different optimality criteria to assess diapsid reptile relationships and the origins of squamates. Our results re-shape the diapsid phylogeny and present evidence that M. wachtleri is the oldest known stem squamate. Megachirella is 75 million years older than the previously known oldest squamate fossils, partially filling the fossil gap in the origin of lizards, and indicates a more gradual acquisition of squamatan features in diapsid evolution than previously thought. For the first time, to our knowledge, morphological and molecular data are in agreement regarding early squamate evolution, with geckoes—and not iguanians—as the earliest crown clade squamates. Divergence time estimates using relaxed combined morphological and molecular clocks show that lepidosaurs and most other diapsids originated before the Permian/Triassic extinction event, indicating that the Triassic was a period of radiation, not origin, for several diapsid lineages.","128 Citations"
"1707248439-374","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","Magnetic edge states and coherent manipulation of graphene nanoribbons","https://www.nature.com/articles/s41586-018-0154-7","Graphene, a single-layer network of carbon atoms, has outstanding electrical and mechanical properties1. Graphene ribbons with nanometre-scale widths2,3 (nanoribbons) should exhibit half-metallicity4 and quantum confinement. Magnetic edges in graphene nanoribbons5,6 have been studied extensively from a theoretical standpoint because their coherent manipulation would be a milestone for spintronic7 and quantum computing devices8. However, experimental investigations have been hampered because nanoribbon edges cannot be produced with atomic precision and the graphene terminations that have been proposed are chemically unstable9. Here we address both of these problems, by using molecular graphene nanoribbons functionalized with stable spin-bearing radical groups. We observe the predicted delocalized magnetic edge states and test theoretical models of the spin dynamics and spin–environment interactions. Comparison with a non-graphitized reference material enables us to clearly identify the characteristic behaviour of the radical-functionalized graphene nanoribbons. We quantify the parameters of spin–orbit coupling, define the interaction patterns and determine the spin decoherence channels. Even without any optimization, the spin coherence time is in the range of microseconds at room temperature, and we perform quantum inversion operations between edge and radical spins. Our approach provides a way of testing the theory of magnetism in graphene nanoribbons experimentally. The coherence times that we observe open up encouraging prospects for the use of magnetic nanoribbons in quantum spintronic devices.","219 Citations"
"1707248443-375","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","Pairwise and higher-order genetic interactions during the evolution of a tRNA","https://www.nature.com/articles/s41586-018-0170-7","A central question in genetics and evolution is the extent to which the outcomes of mutations change depending on the genetic context in which they occur1,2,3. Pairwise interactions between mutations have been systematically mapped within4,5,6,7,8,9,10,11,12,13,14,15,16,17,18 and between19 genes, and have been shown to contribute substantially to phenotypic variation among individuals20. However, the extent to which genetic interactions themselves are stable or dynamic across genotypes is unclear21, 22. Here we quantify more than 45,000 genetic interactions between the same 87 pairs of mutations across more than 500 closely related genotypes of a yeast tRNA. Notably, all pairs of mutations interacted in at least 9% of genetic backgrounds and all pairs switched from interacting positively to interacting negatively in different genotypes (false discovery rate < 0.1). Higher-order interactions are also abundant and dynamic across genotypes. The epistasis in this tRNA means that all individual mutations switch from detrimental to beneficial, even in closely related genotypes. As a consequence, accurate genetic prediction requires mutation effects to be measured across different genetic backgrounds and the use of  higher-order epistatic terms.","58 Citations"
"1707248447-376","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","Euryhaline ecology of early tetrapods revealed by stable isotopes","https://www.nature.com/articles/s41586-018-0159-2","The fish-to-tetrapod transition—followed later by terrestrialization—represented a major step in vertebrate evolution that gave rise to a successful clade that today contains more than 30,000 tetrapod species. The early tetrapod Ichthyostega was discovered in 1929 in the Devonian Old Red Sandstone sediments of East Greenland (dated to approximately 365 million years ago). Since then, our understanding of the fish-to-tetrapod transition has increased considerably, owing to the discovery of additional Devonian taxa that represent early tetrapods or groups evolutionarily close to them. However, the aquatic environment of early tetrapods and the vertebrate fauna associated with them has remained elusive and highly debated. Here we use a multi-stable isotope approach (δ13C, δ18O and δ34S) to show that some Devonian vertebrates, including early tetrapods, were euryhaline and inhabited transitional aquatic environments subject to high-magnitude, rapid changes in salinity, such as estuaries or deltas. Euryhalinity may have predisposed the early tetrapod clade to be able to survive Late Devonian biotic crises and then successfully colonize terrestrial environments.","22 Citations"
"1707248473-377","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","Stellar populations dominated by massive stars in dusty starburst galaxies across cosmic time","https://www.nature.com/articles/s41586-018-0196-x","All measurements of cosmic star formation must assume an initial distribution of stellar masses—the stellar initial mass function—in order to extrapolate from the star-formation rate measured for typically rare, massive stars (of more than eight solar masses) to the total star-formation rate across the full stellar mass spectrum1. The shape of the stellar initial mass function in various galaxy populations underpins our understanding of the formation and evolution of galaxies across cosmic time2. Classical determinations of the stellar initial mass function in local galaxies are traditionally made at ultraviolet, optical and near-infrared wavelengths, which cannot be probed in dust-obscured galaxies2,3, especially distant starbursts, whose apparent star-formation rates are hundreds to thousands of times higher than in the Milky Way, selected at submillimetre (rest-frame far-infrared) wavelengths4,5. The 13C/18O isotope abundance ratio in the cold molecular gas—which can be probed via the rotational transitions of the 13CO and C18O isotopologues—is a very sensitive index of the stellar initial mass function, with its determination immune to the pernicious effects of dust. Here we report observations of 13CO and C18O emission for a sample of four dust-enshrouded starbursts at redshifts of approximately two to three, and find unambiguous evidence for a top-heavy stellar initial mass function in all of them. A low 13CO/C18O ratio for all our targets—alongside a well tested, detailed chemical evolution model benchmarked on the Milky Way6—implies that there are considerably more massive stars in starburst events than in ordinary star-forming spiral galaxies. This can bring these extraordinary starbursts closer to the ‘main sequence’ of star-forming galaxies7, although such main-sequence galaxies may not be immune to changes in initial stellar mass function, depending on their star-formation densities.","151 Citations"
"1707248505-378","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","Genomic atlas of the human plasma proteome","https://www.nature.com/articles/s41586-018-0175-2","Although plasma proteins have important roles in biological processes and are the direct targets of many drugs, the genetic factors that control inter-individual variation in plasma protein levels are not well understood. Here we characterize the genetic architecture of the human plasma proteome in healthy blood donors from the INTERVAL study. We identify 1,927 genetic associations with 1,478 proteins, a fourfold increase on existing knowledge, including trans associations for 1,104 proteins. To understand the consequences of perturbations in plasma protein levels, we apply an integrated approach that links genetic variation with biological pathway, disease, and drug databases. We show that protein quantitative trait loci overlap with gene expression quantitative trait loci, as well as with disease-associated loci, and find evidence that protein biomarkers have causal roles in disease using Mendelian randomization analysis. By linking genetic factors to diseases via specific proteins, our analyses highlight potential therapeutic targets, opportunities for matching existing drugs with new disease indications, and potential safety concerns for drugs under development.","821 Citations"
"1707248509-379","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","Comprehensive suppression of single-molecule conductance using destructive σ-interference","https://www.nature.com/articles/s41586-018-0197-9","The tunnelling of electrons through molecules (and through any nanoscale insulating and dielectric material1) shows exponential attenuation with increasing length2, a length dependence that is reflected in the ability of the electrons to carry an electrical current. It was recently demonstrated3,4,5 that coherent tunnelling through a molecular junction can also be suppressed by destructive quantum interference6, a mechanism that is not length-dependent. For the carbon-based molecules studied previously, cancelling all transmission channels would involve the suppression of contributions to the current from both the π-orbital and σ-orbital systems. Previous reports of destructive interference have demonstrated a decrease in transmission only through the π-channel. Here we report a saturated silicon-based molecule with a functionalized bicyclo[2.2.2]octasilane moiety that exhibits destructive quantum interference in its σ-system. Although molecular silicon typically forms conducting wires7, we use a combination of conductance measurements and ab initio calculations to show that destructive σ-interference, achieved here by locking the silicon–silicon bonds into eclipsed conformations within a bicyclic molecular framework, can yield extremely insulating molecules less than a nanometre in length. Our molecules also exhibit an unusually high thermopower (0.97 millivolts per kelvin), which is a further experimental signature of the suppression of all tunnelling paths by destructive interference: calculations indicate that the central bicyclo[2.2.2]octasilane unit is rendered less conductive than the empty space it occupies. The molecular design presented here provides a proof-of-concept for a quantum-interference-based approach to single-molecule insulators.","238 Citations"
"1707248514-380","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","Parallel emergence of stable and dynamic memory engrams in the hippocampus","https://www.nature.com/articles/s41586-018-0191-2","During our daily life, we depend on memories of past experiences to plan future behaviour. These memories are represented by the activity of specific neuronal groups or ‘engrams’1,2. Neuronal engrams are assembled during learning by synaptic modification, and engram reactivation represents the memorized experience1. Engrams of conscious memories are initially stored in the hippocampus for several days and then transferred to cortical areas2. In the dentate gyrus of the hippocampus, granule cells transform rich inputs from the entorhinal cortex into a sparse output, which is forwarded to the highly interconnected pyramidal cell network in hippocampal area CA33. This process is thought to support pattern separation4 (but see refs. 5,6). CA3 pyramidal neurons project to CA1, the hippocampal output region. Consistent with the idea of transient memory storage in the hippocampus, engrams in CA1 and CA2 do not stabilize over time7,8,9,10. Nevertheless, reactivation of engrams in the dentate gyrus can induce recall of artificial memories even after weeks2. Reconciliation of this apparent paradox will require recordings from dentate gyrus granule cells throughout learning, which has so far not been performed for more than a single day6,11,12. Here, we use chronic two-photon calcium imaging in head-fixed mice performing a multiple-day spatial memory task in a virtual environment to record neuronal activity in all major hippocampal subfields. Whereas pyramidal neurons in CA1–CA3 show precise and highly context-specific, but continuously changing, representations of the learned spatial sceneries in our behavioural paradigm, granule cells in the dentate gyrus have a spatial code that is stable over many days, with low place- or context-specificity. Our results suggest that synaptic weights along the hippocampal trisynaptic loop are constantly reassigned to support the formation of dynamic representations in downstream hippocampal areas based on a stable code provided by the dentate gyrus.","176 Citations"
"1707248518-381","https://www.nature.com/nature/research-articles?searchType=journalSearch&sort=PubDate&year=2018&page=27","A molecular rheostat adjusts auxin flux to promote root protophloem differentiation","https://www.nature.com/articles/s41586-018-0186-z","Auxin influences plant development through several distinct concentration-dependent effects1. In the Arabidopsis root tip, polar auxin transport by PIN-FORMED (PIN) proteins creates a local auxin accumulation that is required for the maintenance of the stem-cell niche2,3,4. Proximally, stem-cell daughter cells divide repeatedly before they eventually differentiate. This developmental gradient is accompanied by a gradual decrease in auxin levels as cells divide, and subsequently by a gradual increase as the cells differentiate5,6. However, the timing of differentiation is not uniform across cell files. For instance, developing protophloem sieve elements (PPSEs) differentiate as neighbouring cells still divide. Here we show that PPSE differentiation involves local steepening of the post-meristematic auxin gradient. BREVIS RADIX (BRX) and PROTEIN KINASE ASSOCIATED WITH BRX (PAX) are interacting plasma-membrane-associated, polarly localized proteins that co-localize with PIN proteins at the rootward end of developing PPSEs. Both brx and pax mutants display impaired PPSE differentiation. Similar to other AGC-family kinases, PAX activates PIN-mediated auxin efflux, whereas BRX strongly dampens this stimulation. Efficient BRX plasma-membrane localization depends on PAX, but auxin negatively regulates BRX plasma-membrane association and promotes PAX activity. Thus, our data support a model in which BRX and PAX are elements of a molecular rheostat that modulates auxin flux through developing PPSEs, thereby timing PPSE differentiation.","101 Citations"
